Medium Election,5.2.16.1,,,,,,,,,,,
,,,,,,,,Lord of Coin (Vote For=1),Lord of Coin (Vote For=1),Lord of Coin (Vote For=1),Lord of Coin (Vote For=1),Lord of Coin (Vote For=1)
2267,Tabulator C,Batch 3,268,Tabulator C-Batch 3-268,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2268,Tabulator C,Batch 3,269,Tabulator C-Batch 3-269,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
2269,Tabulator C,Batch 3,270,Tabulator C-Batch 3-270,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2270,Tabulator C,Batch 3,271,Tabulator C-Batch 3-271,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2271,Tabulator C,Batch 3,272,Tabulator C-Batch 3-272,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2272,Tabulator C,Batch 3,273,Tabulator C-Batch 3-273,Election Day,precinct-portion-1,ballot-type-1,0,0,1,0,0
2273,Tabulator C,Batch 3,274,Tabulator C-Batch 3-274,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2274,Tabulator C,Batch 3,275,Tabulator C-Batch 3-275,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2275,Tabulator C,Batch 3,276,Tabulator C-Batch 3-276,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2276,Tabulator C,Batch 3,277,Tabulator C-Batch 3-277,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2277,Tabulator C,Batch 3,278,Tabulator C-Batch 3-278,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2278,Tabulator C,Batch 3,279,Tabulator C-Batch 3-279,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2279,Tabulator C,Batch 3,280,Tabulator C-Batch 3-280,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2280,Tabulator C,Batch 3,281,Tabulator C-Batch 3-281,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2281,Tabulator C,Batch 3,282,Tabulator C-Batch 3-282,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2282,Tabulator C,Batch 3,283,Tabulator C-Batch 3-283,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2283,Tabulator C,Batch 3,284,Tabulator C-Batch 3-284,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
2284,Tabulator C,Batch 3,285,Tabulator C-Batch 3-285,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2285,Tabulator C,Batch 3,286,Tabulator C-Batch 3-286,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2286,Tabulator C,Batch 3,287,Tabulator C-Batch 3-287,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2287,Tabulator C,Batch 3,288,Tabulator C-Batch 3-288,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2288,Tabulator C,Batch 3,289,Tabulator C-Batch 3-289,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2289,Tabulator C,Batch 3,290,Tabulator C-Batch 3-290,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2290,Tabulator C,Batch 3,291,Tabulator C-Batch 3-291,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2291,Tabulator C,Batch 3,292,Tabulator C-Batch 3-292,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2292,Tabulator C,Batch 3,293,Tabulator C-Batch 3-293,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2293,Tabulator C,Batch 3,294,Tabulator C-Batch 3-294,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2294,Tabulator C,Batch 3,295,Tabulator C-Batch 3-295,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2295,Tabulator C,Batch 3,296,Tabulator C-Batch 3-296,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2296,Tabulator C,Batch 3,297,Tabulator C-Batch 3-297,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
2297,Tabulator C,Batch 3,298,Tabulator C-Batch 3-298,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2298,Tabulator C,Batch 3,299,Tabulator C-Batch 3-299,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2299,Tabulator C,Batch 3,300,Tabulator C-Batch 3-300,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2300,Tabulator C,Batch 3,301,Tabulator C-Batch 3-301,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2301,Tabulator C,Batch 3,302,Tabulator C-Batch 3-302,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2302,Tabulator C,Batch 3,303,Tabulator C-Batch 3-303,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2303,Tabulator C,Batch 3,304,Tabulator C-Batch 3-304,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2304,Tabulator C,Batch 3,305,Tabulator C-Batch 3-305,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2305,Tabulator C,Batch 3,306,Tabulator C-Batch 3-306,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2306,Tabulator C,Batch 3,307,Tabulator C-Batch 3-307,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2307,Tabulator C,Batch 3,308,Tabulator C-Batch 3-308,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
2308,Tabulator C,Batch 3,309,Tabulator C-Batch 3-309,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2309,Tabulator C,Batch 3,310,Tabulator C-Batch 3-310,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2310,Tabulator C,Batch 3,311,Tabulator C-Batch 3-311,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2311,Tabulator C,Batch 3,312,Tabulator C-Batch 3-312,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2312,Tabulator C,Batch 3,313,Tabulator C-Batch 3-313,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2313,Tabulator C,Batch 3,314,Tabulator C-Batch 3-314,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2314,Tabulator C,Batch 3,315,Tabulator C-Batch 3-315,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2315,Tabulator C,Batch 3,316,Tabulator C-Batch 3-316,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2316,Tabulator C,Batch 3,317,Tabulator C-Batch 3-317,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2317,Tabulator C,Batch 3,318,Tabulator C-Batch 3-318,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2318,Tabulator C,Batch 3,319,Tabulator C-Batch 3-319,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2319,Tabulator C,Batch 3,320,Tabulator C-Batch 3-320,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
2320,Tabulator C,Batch 3,321,Tabulator C-Batch 3-321,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2321,Tabulator C,Batch 3,322,Tabulator C-Batch 3-322,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2322,Tabulator C,Batch 3,323,Tabulator C-Batch 3-323,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2323,Tabulator C,Batch 3,324,Tabulator C-Batch 3-324,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2324,Tabulator C,Batch 3,325,Tabulator C-Batch 3-325,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2325,Tabulator C,Batch 3,326,Tabulator C-Batch 3-326,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2326,Tabulator C,Batch 3,327,Tabulator C-Batch 3-327,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2327,Tabulator C,Batch 3,328,Tabulator C-Batch 3-328,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2328,Tabulator C,Batch 3,329,Tabulator C-Batch 3-329,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2329,Tabulator C,Batch 3,330,Tabulator C-Batch 3-330,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2330,Tabulator C,Batch 3,331,Tabulator C-Batch 3-331,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2331,Tabulator C,Batch 3,332,Tabulator C-Batch 3-332,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2332,Tabulator C,Batch 3,333,Tabulator C-Batch 3-333,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2333,Tabulator C,Batch 3,334,Tabulator C-Batch 3-334,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2334,Tabulator C,Batch 3,335,Tabulator C-Batch 3-335,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2335,Tabulator C,Batch 3,336,Tabulator C-Batch 3-336,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2336,Tabulator C,Batch 3,337,Tabulator C-Batch 3-337,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2337,Tabulator C,Batch 3,338,Tabulator C-Batch 3-338,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2338,Tabulator C,Batch 3,339,Tabulator C-Batch 3-339,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2339,Tabulator C,Batch 3,340,Tabulator C-Batch 3-340,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
2340,Tabulator C,Batch 3,341,Tabulator C-Batch 3-341,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2341,Tabulator C,Batch 3,342,Tabulator C-Batch 3-342,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2342,Tabulator C,Batch 3,343,Tabulator C-Batch 3-343,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2343,Tabulator C,Batch 3,344,Tabulator C-Batch 3-344,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2344,Tabulator C,Batch 3,345,Tabulator C-Batch 3-345,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2345,Tabulator C,Batch 3,346,Tabulator C-Batch 3-346,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2346,Tabulator C,Batch 3,347,Tabulator C-Batch 3-347,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2347,Tabulator C,Batch 3,348,Tabulator C-Batch 3-348,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2348,Tabulator C,Batch 3,349,Tabulator C-Batch 3-349,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2349,Tabulator C,Batch 3,350,Tabulator C-Batch 3-350,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2350,Tabulator C,Batch 3,351,Tabulator C-Batch 3-351,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2351,Tabulator C,Batch 3,352,Tabulator C-Batch 3-352,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2352,Tabulator C,Batch 3,353,Tabulator C-Batch 3-353,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2353,Tabulator C,Batch 3,354,Tabulator C-Batch 3-354,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2354,Tabulator C,Batch 3,355,Tabulator C-Batch 3-355,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2355,Tabulator C,Batch 3,356,Tabulator C-Batch 3-356,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2356,Tabulator C,Batch 3,357,Tabulator C-Batch 3-357,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2357,Tabulator C,Batch 3,358,Tabulator C-Batch 3-358,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
2358,Tabulator C,Batch 3,359,Tabulator C-Batch 3-359,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2359,Tabulator C,Batch 3,360,Tabulator C-Batch 3-360,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2360,Tabulator C,Batch 3,361,Tabulator C-Batch 3-361,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2361,Tabulator C,Batch 3,362,Tabulator C-Batch 3-362,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2362,Tabulator C,Batch 3,363,Tabulator C-Batch 3-363,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2363,Tabulator C,Batch 3,364,Tabulator C-Batch 3-364,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2364,Tabulator C,Batch 3,365,Tabulator C-Batch 3-365,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2365,Tabulator C,Batch 3,366,Tabulator C-Batch 3-366,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2366,Tabulator C,Batch 3,367,Tabulator C-Batch 3-367,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2367,Tabulator C,Batch 3,368,Tabulator C-Batch 3-368,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2368,Tabulator C,Batch 3,369,Tabulator C-Batch 3-369,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
2369,Tabulator C,Batch 3,370,Tabulator C-Batch 3-370,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2370,Tabulator C,Batch 3,371,Tabulator C-Batch 3-371,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2371,Tabulator C,Batch 3,372,Tabulator C-Batch 3-372,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2372,Tabulator C,Batch 3,373,Tabulator C-Batch 3-373,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2373,Tabulator A,Batch 4,1,Tabulator A-Batch 4-1,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2374,Tabulator A,Batch 4,2,Tabulator A-Batch 4-2,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2375,Tabulator A,Batch 4,3,Tabulator A-Batch 4-3,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2376,Tabulator A,Batch 4,4,Tabulator A-Batch 4-4,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2377,Tabulator A,Batch 4,5,Tabulator A-Batch 4-5,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2378,Tabulator A,Batch 4,6,Tabulator A-Batch 4-6,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2379,Tabulator A,Batch 4,7,Tabulator A-Batch 4-7,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2380,Tabulator A,Batch 4,8,Tabulator A-Batch 4-8,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2381,Tabulator A,Batch 4,9,Tabulator A-Batch 4-9,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2382,Tabulator A,Batch 4,10,Tabulator A-Batch 4-10,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2383,Tabulator A,Batch 4,11,Tabulator A-Batch 4-11,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2384,Tabulator A,Batch 4,12,Tabulator A-Batch 4-12,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2385,Tabulator A,Batch 4,13,Tabulator A-Batch 4-13,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2386,Tabulator A,Batch 4,14,Tabulator A-Batch 4-14,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2387,Tabulator A,Batch 4,15,Tabulator A-Batch 4-15,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
2388,Tabulator A,Batch 4,16,Tabulator A-Batch 4-16,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2389,Tabulator A,Batch 4,17,Tabulator A-Batch 4-17,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2390,Tabulator A,Batch 4,18,Tabulator A-Batch 4-18,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2391,Tabulator A,Batch 4,19,Tabulator A-Batch 4-19,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2392,Tabulator A,Batch 4,20,Tabulator A-Batch 4-20,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2393,Tabulator A,Batch 4,21,Tabulator A-Batch 4-21,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
2394,Tabulator A,Batch 4,22,Tabulator A-Batch 4-22,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2395,Tabulator A,Batch 4,23,Tabulator A-Batch 4-23,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2396,Tabulator A,Batch 4,24,Tabulator A-Batch 4-24,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2397,Tabulator A,Batch 4,25,Tabulator A-Batch 4-25,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2398,Tabulator A,Batch 4,26,Tabulator A-Batch 4-26,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2399,Tabulator A,Batch 4,27,Tabulator A-Batch 4-27,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2400,Tabulator A,Batch 4,28,Tabulator A-Batch 4-28,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2401,Tabulator A,Batch 4,29,Tabulator A-Batch 4-29,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2402,Tabulator A,Batch 4,30,Tabulator A-Batch 4-30,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2403,Tabulator A,Batch 4,31,Tabulator A-Batch 4-31,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2404,Tabulator A,Batch 4,32,Tabulator A-Batch 4-32,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2405,Tabulator A,Batch 4,33,Tabulator A-Batch 4-33,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2406,Tabulator A,Batch 4,34,Tabulator A-Batch 4-34,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2407,Tabulator A,Batch 4,35,Tabulator A-Batch 4-35,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2408,Tabulator A,Batch 4,36,Tabulator A-Batch 4-36,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
2409,Tabulator A,Batch 4,37,Tabulator A-Batch 4-37,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2410,Tabulator A,Batch 4,38,Tabulator A-Batch 4-38,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
2411,Tabulator A,Batch 4,39,Tabulator A-Batch 4-39,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2412,Tabulator A,Batch 4,40,Tabulator A-Batch 4-40,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2413,Tabulator A,Batch 4,41,Tabulator A-Batch 4-41,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2414,Tabulator A,Batch 4,42,Tabulator A-Batch 4-42,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2415,Tabulator A,Batch 4,43,Tabulator A-Batch 4-43,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2416,Tabulator A,Batch 4,44,Tabulator A-Batch 4-44,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2417,Tabulator A,Batch 4,45,Tabulator A-Batch 4-45,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2418,Tabulator A,Batch 4,46,Tabulator A-Batch 4-46,Election Day,precinct-portion-1,ballot-type-1,0,0,0,1,0
2419,Tabulator A,Batch 4,47,Tabulator A-Batch 4-47,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2420,Tabulator A,Batch 4,48,Tabulator A-Batch 4-48,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2421,Tabulator A,Batch 4,49,Tabulator A-Batch 4-49,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2422,Tabulator A,Batch 4,50,Tabulator A-Batch 4-50,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2423,Tabulator A,Batch 4,51,Tabulator A-Batch 4-51,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2424,Tabulator A,Batch 4,52,Tabulator A-Batch 4-52,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2425,Tabulator A,Batch 4,53,Tabulator A-Batch 4-53,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2426,Tabulator A,Batch 4,54,Tabulator A-Batch 4-54,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2427,Tabulator A,Batch 4,55,Tabulator A-Batch 4-55,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2428,Tabulator A,Batch 4,56,Tabulator A-Batch 4-56,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2429,Tabulator A,Batch 4,57,Tabulator A-Batch 4-57,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2430,Tabulator A,Batch 4,58,Tabulator A-Batch 4-58,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2431,Tabulator A,Batch 4,59,Tabulator A-Batch 4-59,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2432,Tabulator A,Batch 4,60,Tabulator A-Batch 4-60,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2433,Tabulator A,Batch 4,61,Tabulator A-Batch 4-61,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2434,Tabulator A,Batch 4,62,Tabulator A-Batch 4-62,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2435,Tabulator A,Batch 4,63,Tabulator A-Batch 4-63,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2436,Tabulator A,Batch 4,64,Tabulator A-Batch 4-64,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2437,Tabulator A,Batch 4,65,Tabulator A-Batch 4-65,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
2438,Tabulator A,Batch 4,66,Tabulator A-Batch 4-66,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2439,Tabulator A,Batch 4,67,Tabulator A-Batch 4-67,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2440,Tabulator A,Batch 4,68,Tabulator A-Batch 4-68,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2441,Tabulator A,Batch 4,69,Tabulator A-Batch 4-69,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2442,Tabulator A,Batch 4,70,Tabulator A-Batch 4-70,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2443,Tabulator A,Batch 4,71,Tabulator A-Batch 4-71,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2444,Tabulator A,Batch 4,72,Tabulator A-Batch 4-72,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2445,Tabulator A,Batch 4,73,Tabulator A-Batch 4-73,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,0
2446,Tabulator A,Batch 4,74,Tabulator A-Batch 4-74,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2447,Tabulator A,Batch 4,75,Tabulator A-Batch 4-75,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2448,Tabulator A,Batch 4,76,Tabulator A-Batch 4-76,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2449,Tabulator A,Batch 4,77,Tabulator A-Batch 4-77,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2450,Tabulator A,Batch 4,78,Tabulator A-Batch 4-78,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2451,Tabulator A,Batch 4,79,Tabulator A-Batch 4-79,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2452,Tabulator A,Batch 4,80,Tabulator A-Batch 4-80,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2453,Tabulator A,Batch 4,81,Tabulator A-Batch 4-81,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2454,Tabulator A,Batch 4,82,Tabulator A-Batch 4-82,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2455,Tabulator A,Batch 4,83,Tabulator A-Batch 4-83,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2456,Tabulator A,Batch 4,84,Tabulator A-Batch 4-84,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2457,Tabulator A,Batch 4,85,Tabulator A-Batch 4-85,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2458,Tabulator A,Batch 4,86,Tabulator A-Batch 4-86,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2459,Tabulator A,Batch 4,87,Tabulator A-Batch 4-87,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2460,Tabulator A,Batch 4,88,Tabulator A-Batch 4-88,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2461,Tabulator A,Batch 4,89,Tabulator A-Batch 4-89,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2462,Tabulator A,Batch 4,90,Tabulator A-Batch 4-90,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
2463,Tabulator A,Batch 4,91,Tabulator A-Batch 4-91,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2464,Tabulator A,Batch 4,92,Tabulator A-Batch 4-92,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
2465,Tabulator A,Batch 4,93,Tabulator A-Batch 4-93,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
